Date,Department,Category,Region,Budget Amount,Actual Amount,Payment Method,Transaction ID,Variance
2022-11-30,Operations,Marketing,North,129904,111579,Cash,TXN104384,-18325
2023-08-23,Sales,Utilities,Central,14937,161448,Card,TXN104385,146511
2022-10-23,Finance,Travel,Central,108967,142667,Bank Transfer,TXN104386,33700
2022-12-11,Sales,Salaries,South,88610,157955,Bank Transfer,TXN104387,69345
2022-01-31,HR,Utilities,North,139960,86723,UPI,TXN104388,-53237
2023-07-01,IT,Marketing,North,33070,81025,Cash,TXN104389,47955
2023-10-02,Sales,Utilities,Central,95263,131934,Bank Transfer,TXN104390,36671
2021-11-13,IT,Utilities,East,114854,104962,UPI,TXN104391,-9892
2022-11-12,Marketing,Infrastructure,Central,126813,66150,Card,TXN104392,-60663
2022-05-10,Sales,Infrastructure,East,122168,92403,Card,TXN104393,-29765
2022-07-10,HR,Travel,Central,32539,54686,UPI,TXN104394,22147
2022-09-02,HR,Travel,West,10228,62947,Cash,TXN104395,52719
2021-04-19,Finance,Utilities,North,64090,71426,Card,TXN104396,7336
2022-01-07,HR,Salaries,East,96980,125387,Card,TXN104397,28407
2023-05-05,IT,Training,West,75202,48252,UPI,TXN104398,-26950
2022-09-08,Marketing,Travel,East,33199,154895,Cash,TXN104399,121696
2023-02-07,HR,Utilities,South,111190,33927,Card,TXN104400,-77263
2021-07-25,Sales,Utilities,South,22451,164173,Cash,TXN104401,141722
2023-04-27,HR,Training,North,89527,75034,UPI,TXN104402,-14493
2021-02-12,Marketing,Utilities,West,22669,128785,Cash,TXN104403,106116
2023-05-15,IT,Training,West,94739,104647,Cash,TXN104404,9908
2023-02-24,Sales,Training,South,117582,58819,Bank Transfer,TXN104405,-58763
2022-04-21,Finance,Utilities,North,26157,60336,Card,TXN104406,34179
2021-03-24,Finance,Utilities,South,127993,111221,Card,TXN104407,-16772
2021-07-09,Finance,Infrastructure,West,95519,56773,Card,TXN104408,-38746
2023-03-11,Sales,Training,East,62739,96781,Cash,TXN104409,34042
2023-07-25,Finance,Marketing,West,74156,37581,UPI,TXN104410,-36575
2021-09-08,HR,Training,North,98283,107361,Cash,TXN104411,9078
2021-10-18,Sales,Marketing,West,41626,96232,Card,TXN104412,54606
2021-11-22,Sales,Utilities,Central,145531,156824,Card,TXN104413,11293
2023-04-17,Sales,Travel,West,80623,32486,Card,TXN104414,-48137
2022-05-23,Operations,Salaries,Central,24898,128426,Card,TXN104415,103528
2023-01-01,IT,Utilities,South,51001,61785,UPI,TXN104416,10784
2021-03-13,Operations,Salaries,Central,24758,89141,Bank Transfer,TXN104417,64383
2022-10-03,Operations,Infrastructure,West,58993,105620,Cash,TXN104418,46627
2023-07-29,Operations,Marketing,West,44888,33503,UPI,TXN104419,-11385
2022-08-31,IT,Infrastructure,West,23893,121329,Bank Transfer,TXN104420,97436
2022-07-20,Operations,Travel,North,96416,160656,Card,TXN104421,64240
2021-02-23,Finance,Travel,South,127838,65626,UPI,TXN104422,-62212
2022-06-12,Sales,Training,Central,39943,151093,UPI,TXN104423,111150
2022-09-03,Sales,Utilities,East,15306,123658,UPI,TXN104424,108352
2021-07-12,HR,Training,Central,75461,150370,Cash,TXN104425,74909
2021-02-27,Marketing,Travel,West,126521,162917,Bank Transfer,TXN104426,36396
2021-05-09,Finance,Travel,East,108017,68197,Bank Transfer,TXN104427,-39820
2022-12-07,IT,Training,East,106711,116585,Cash,TXN104428,9874
2023-05-02,Marketing,Infrastructure,Central,140323,52976,Bank Transfer,TXN104429,-87347
2021-01-08,Sales,Salaries,Central,38412,80686,Card,TXN104430,42274
2021-01-29,Operations,Marketing,Central,75326,50552,UPI,TXN104431,-24774
2023-08-05,HR,Travel,Central,26151,50377,Bank Transfer,TXN104432,24226
2021-05-11,HR,Training,South,74690,48123,Bank Transfer,TXN104433,-26567
2021-07-07,Sales,Travel,North,146081,101479,UPI,TXN104434,-44602
2022-12-10,Finance,Infrastructure,North,95782,98496,Card,TXN104435,2714
2021-07-31,Marketing,Marketing,Central,59280,18837,Card,TXN104436,-40443
2021-10-03,HR,Infrastructure,North,71818,27519,Bank Transfer,TXN104437,-44299
2021-08-31,Sales,Salaries,Central,142417,94096,Card,TXN104438,-48321
2023-09-14,Finance,Infrastructure,Central,137439,31307,Cash,TXN104439,-106132
2022-11-16,Sales,Marketing,Central,132057,27640,UPI,TXN104440,-104417
2021-06-20,Sales,Marketing,South,49900,104716,UPI,TXN104441,54816
2022-10-15,Finance,Travel,West,96562,162968,Cash,TXN104442,66406
2021-07-07,Finance,Salaries,North,39289,71001,Card,TXN104443,31712
2021-02-21,Finance,Utilities,North,95143,64615,Card,TXN104444,-30528
2021-04-21,Sales,Travel,South,74140,122541,UPI,TXN104445,48401
2023-05-27,HR,Training,South,15097,19632,Cash,TXN104446,4535
2023-12-03,IT,Infrastructure,Central,73634,96362,Cash,TXN104447,22728
2021-07-30,IT,Infrastructure,Central,117931,29216,UPI,TXN104448,-88715
2023-05-08,Sales,Marketing,West,34831,149196,Bank Transfer,TXN104449,114365
2022-09-19,Sales,Training,North,86145,35737,UPI,TXN104450,-50408
2023-11-16,HR,Marketing,South,80282,169207,Bank Transfer,TXN104451,88925
2021-10-26,Finance,Training,West,72754,42839,Bank Transfer,TXN104452,-29915
2023-07-13,Sales,Marketing,North,62563,131211,Bank Transfer,TXN104453,68648
2021-05-17,Operations,Utilities,West,26459,158585,UPI,TXN104454,132126
2023-11-10,Finance,Utilities,West,41288,143356,Cash,TXN104455,102068
2022-03-16,Sales,Travel,Central,133384,44303,Cash,TXN104456,-89081
2021-07-30,Operations,Utilities,West,85720,47133,Cash,TXN104457,-38587
2023-01-22,Marketing,Training,Central,113415,23298,UPI,TXN104458,-90117
2022-03-11,HR,Marketing,North,81655,8352,UPI,TXN104459,-73303
2023-02-19,Operations,Training,North,45162,11122,Card,TXN104460,-34040
2022-03-15,Sales,Travel,Central,44184,13207,UPI,TXN104461,-30977
2022-10-28,IT,Travel,East,72662,157487,Cash,TXN104462,84825
2023-12-02,Sales,Salaries,West,83379,131739,Card,TXN104463,48360
2022-02-15,IT,Utilities,North,36805,135142,UPI,TXN104464,98337
2023-03-17,HR,Infrastructure,West,18431,46593,UPI,TXN104465,28162
2022-09-02,HR,Infrastructure,East,130741,130569,UPI,TXN104466,-172
2022-03-03,Finance,Salaries,West,139089,130279,Card,TXN104467,-8810
2023-06-21,Finance,Marketing,East,114618,74706,Card,TXN104468,-39912
2023-07-31,IT,Salaries,South,38836,138309,Bank Transfer,TXN104469,99473
2023-01-12,IT,Marketing,East,112462,89041,Card,TXN104470,-23421
2021-11-24,HR,Utilities,North,14146,144712,Cash,TXN104471,130566
2021-02-21,Operations,Utilities,Central,40762,67472,Cash,TXN104472,26710
2022-01-11,IT,Travel,Central,120402,95165,UPI,TXN104473,-25237
2021-09-20,IT,Travel,West,80976,85361,Cash,TXN104474,4385
2021-09-24,Operations,Travel,South,58343,34181,Cash,TXN104475,-24162
2021-12-25,Finance,Travel,West,87804,48074,Cash,TXN104476,-39730
2022-10-14,Finance,Infrastructure,East,130921,55030,Cash,TXN104477,-75891
2021-02-15,IT,Travel,Central,148730,19125,Card,TXN104478,-129605
2022-08-23,Finance,Travel,East,35191,13801,Cash,TXN104479,-21390
2022-12-21,Finance,Travel,Central,47426,63897,UPI,TXN104480,16471
2022-08-24,Marketing,Marketing,Central,19322,56266,Card,TXN104481,36944
2022-01-16,Finance,Training,Central,32014,98183,Bank Transfer,TXN104482,66169
2021-04-28,HR,Travel,North,80891,10292,Cash,TXN104483,-70599
2021-04-26,Sales,Salaries,East,116316,127362,Bank Transfer,TXN104484,11046
2021-09-17,IT,Travel,West,30835,22977,Bank Transfer,TXN104485,-7858
2021-11-01,IT,Travel,South,110968,50193,UPI,TXN104486,-60775
2021-01-07,HR,Infrastructure,West,113166,122881,Bank Transfer,TXN104487,9715
2022-01-01,Sales,Training,East,100415,102745,Cash,TXN104488,2330
2022-06-07,Sales,Travel,South,140579,101694,UPI,TXN104489,-38885
2022-03-05,HR,Training,West,20086,36964,UPI,TXN104490,16878
2023-03-02,Operations,Marketing,South,76119,66073,Card,TXN104491,-10046
2023-01-17,Operations,Utilities,East,41860,98147,UPI,TXN104492,56287
2022-01-02,Sales,Training,Central,133246,54607,Bank Transfer,TXN104493,-78639
2021-11-09,Operations,Training,East,59271,40577,Cash,TXN104494,-18694
2022-06-22,Operations,Travel,North,62436,31572,Card,TXN104495,-30864
2023-07-10,Operations,Travel,South,50676,87494,Bank Transfer,TXN104496,36818
2023-12-14,Sales,Travel,East,62406,49204,UPI,TXN104497,-13202
2023-05-15,Operations,Infrastructure,Central,73109,65272,Cash,TXN104498,-7837
2023-02-21,IT,Utilities,Central,140386,145017,UPI,TXN104499,4631
2021-11-30,Marketing,Infrastructure,East,120061,105572,Card,TXN104500,-14489
2023-03-09,Sales,Infrastructure,West,145531,29879,Card,TXN104501,-115652
2021-12-14,HR,Infrastructure,East,97485,14319,Cash,TXN104502,-83166
2021-09-30,Operations,Marketing,Central,126631,53245,Bank Transfer,TXN104503,-73386
2023-08-21,Finance,Utilities,East,127984,166502,Cash,TXN104504,38518
2022-12-21,Sales,Marketing,North,64428,33791,Bank Transfer,TXN104505,-30637
2022-05-15,HR,Marketing,West,64877,94083,Cash,TXN104506,29206
2022-11-16,Marketing,Utilities,East,41084,88195,Card,TXN104507,47111
2021-03-20,IT,Marketing,Central,141973,29658,Card,TXN104508,-112315
2022-09-14,HR,Utilities,East,48733,71713,UPI,TXN104509,22980
2023-08-05,Operations,Training,East,111560,107835,Card,TXN104510,-3725
2021-12-24,Finance,Training,South,113810,87975,UPI,TXN104511,-25835
2022-09-10,Operations,Travel,East,120482,28945,Card,TXN104512,-91537
2022-05-22,HR,Infrastructure,North,128241,108079,Card,TXN104513,-20162
2022-07-30,Sales,Training,Central,142765,80672,UPI,TXN104514,-62093
2021-09-01,Finance,Training,South,139612,18681,Cash,TXN104515,-120931
2022-05-21,Finance,Marketing,East,46779,50109,Cash,TXN104516,3330
2022-02-26,HR,Utilities,West,127940,144227,Cash,TXN104517,16287
2021-08-05,Marketing,Salaries,North,11365,31789,Bank Transfer,TXN104518,20424
2023-10-06,Marketing,Marketing,North,149459,69572,Bank Transfer,TXN104519,-79887
2021-11-26,Operations,Marketing,North,42918,37563,Card,TXN104520,-5355
2022-10-12,HR,Utilities,South,146252,160802,Card,TXN104521,14550
2022-01-26,Finance,Salaries,East,40342,168139,Card,TXN104522,127797
2022-01-16,HR,Salaries,North,129211,55358,UPI,TXN104523,-73853
2023-01-12,Finance,Travel,East,108634,24466,Bank Transfer,TXN104524,-84168
2023-03-31,Operations,Marketing,West,62476,58259,Bank Transfer,TXN104525,-4217
2022-11-04,Sales,Infrastructure,East,133769,32121,Cash,TXN104526,-101648
2022-05-28,Sales,Training,East,54649,78010,Bank Transfer,TXN104527,23361
2023-08-07,HR,Marketing,East,129137,50884,UPI,TXN104528,-78253
2023-07-19,Finance,Infrastructure,Central,53908,135192,UPI,TXN104529,81284
2023-07-02,Sales,Infrastructure,South,86123,8636,UPI,TXN104530,-77487
2022-10-06,Finance,Utilities,East,44812,8799,UPI,TXN104531,-36013
2022-03-03,Operations,Marketing,North,48413,134663,Card,TXN104532,86250
2022-05-17,HR,Utilities,Central,146082,166203,UPI,TXN104533,20121
2022-12-31,Finance,Travel,East,63142,124734,Cash,TXN104534,61592
2021-03-12,HR,Infrastructure,Central,97565,41384,UPI,TXN104535,-56181
2022-04-23,Finance,Salaries,South,54974,159329,Bank Transfer,TXN104536,104355
2022-04-02,Marketing,Infrastructure,Central,91726,33604,UPI,TXN104537,-58122
2021-07-08,Marketing,Travel,North,119166,53297,Cash,TXN104538,-65869
2021-10-18,Finance,Infrastructure,East,12213,140738,Bank Transfer,TXN104539,128525
2023-07-09,Operations,Utilities,North,84091,8037,Bank Transfer,TXN104540,-76054
2021-10-19,HR,Marketing,West,15544,167064,Bank Transfer,TXN104541,151520
2023-01-26,IT,Salaries,Central,31137,134825,Card,TXN104542,103688
2022-01-12,Finance,Utilities,Central,81124,24647,Bank Transfer,TXN104543,-56477
2022-05-23,Finance,Training,Central,136361,135556,Card,TXN104544,-805
2022-06-12,Marketing,Marketing,South,49426,30911,UPI,TXN104545,-18515
2022-07-13,Sales,Salaries,North,74588,165062,Cash,TXN104546,90474
2023-11-21,Marketing,Travel,West,145899,26137,Bank Transfer,TXN104547,-119762
2021-09-17,HR,Infrastructure,South,103069,164209,UPI,TXN104548,61140
2022-02-25,Marketing,Salaries,South,87184,71960,Card,TXN104549,-15224
2021-10-31,IT,Training,East,25738,60734,Card,TXN104550,34996
2023-07-31,Operations,Travel,West,89075,94076,Cash,TXN104551,5001
2023-11-29,IT,Marketing,Central,20357,126523,UPI,TXN104552,106166
2022-06-26,Operations,Salaries,Central,53779,13861,Cash,TXN104553,-39918
2023-12-26,IT,Travel,East,69072,134009,Cash,TXN104554,64937
2021-04-18,Marketing,Marketing,Central,117191,105173,Bank Transfer,TXN104555,-12018
2021-09-25,IT,Utilities,North,14617,106294,Bank Transfer,TXN104556,91677
2021-08-10,Marketing,Infrastructure,Central,138326,39946,Cash,TXN104557,-98380
2022-11-24,Marketing,Travel,North,52342,60255,Bank Transfer,TXN104558,7913
2021-09-12,HR,Utilities,East,20687,111056,UPI,TXN104559,90369
2021-09-10,Marketing,Training,East,147868,102376,Card,TXN104560,-45492
2021-09-14,Sales,Training,North,69191,156501,Card,TXN104561,87310
2022-01-18,IT,Marketing,Central,49801,147087,Bank Transfer,TXN104562,97286
2022-03-18,Finance,Salaries,East,16747,60009,UPI,TXN104563,43262
2022-08-22,Finance,Infrastructure,East,17936,41870,Bank Transfer,TXN104564,23934
2022-01-25,Finance,Marketing,North,92678,48071,UPI,TXN104565,-44607
2022-08-05,Sales,Travel,East,125129,68079,Card,TXN104566,-57050
2023-12-04,Marketing,Infrastructure,Central,23097,128690,UPI,TXN104567,105593
2022-08-21,IT,Utilities,East,147300,32962,Card,TXN104568,-114338
2021-01-19,Operations,Infrastructure,North,70832,91532,Bank Transfer,TXN104569,20700
2022-08-30,Operations,Utilities,Central,66868,58717,UPI,TXN104570,-8151
2021-02-02,HR,Marketing,West,24141,157656,Bank Transfer,TXN104571,133515
2023-05-12,Sales,Salaries,North,121133,61156,Cash,TXN104572,-59977
2021-06-04,IT,Training,West,77409,62962,Cash,TXN104573,-14447
2023-06-24,Marketing,Infrastructure,East,149030,153894,Bank Transfer,TXN104574,4864
2022-02-09,Finance,Salaries,Central,17489,93703,Card,TXN104575,76214
2023-04-24,Sales,Salaries,East,149418,56101,UPI,TXN104576,-93317
2023-01-17,Sales,Training,Central,135871,106944,Bank Transfer,TXN104577,-28927
2021-09-28,IT,Infrastructure,South,53235,28470,Card,TXN104578,-24765
2023-02-09,Marketing,Infrastructure,East,49428,117491,UPI,TXN104579,68063
2021-06-21,HR,Salaries,East,139664,100350,Bank Transfer,TXN104580,-39314
2021-10-01,Marketing,Travel,East,120665,42867,Bank Transfer,TXN104581,-77798
2021-09-16,HR,Travel,North,28796,149906,Card,TXN104582,121110
2022-02-26,HR,Infrastructure,Central,65776,133268,UPI,TXN104583,67492
2021-12-30,Finance,Salaries,Central,126429,88396,UPI,TXN104584,-38033
2022-01-13,Finance,Salaries,Central,78696,85813,Card,TXN104585,7117
2022-08-03,IT,Marketing,North,144443,95709,Bank Transfer,TXN104586,-48734
2023-06-10,Marketing,Salaries,Central,69435,142821,Card,TXN104587,73386
2022-12-23,HR,Training,East,52020,12746,Card,TXN104588,-39274
2023-05-31,IT,Travel,West,46119,66778,Bank Transfer,TXN104589,20659
2022-08-28,HR,Marketing,South,108764,129883,UPI,TXN104590,21119
2021-01-22,Sales,Training,Central,77653,112806,Cash,TXN104591,35153
2022-01-18,Operations,Travel,North,138718,50399,Cash,TXN104592,-88319
2021-05-14,Operations,Training,North,42839,110581,Card,TXN104593,67742
2023-11-15,HR,Utilities,Central,81887,35544,UPI,TXN104594,-46343
2022-05-18,IT,Infrastructure,West,141778,111191,Bank Transfer,TXN104595,-30587
2021-05-24,Finance,Utilities,Central,25660,86490,UPI,TXN104596,60830
2021-08-12,Marketing,Infrastructure,North,72323,152085,Card,TXN104597,79762
2021-08-08,HR,Travel,South,143870,69508,UPI,TXN104598,-74362
2021-06-28,HR,Travel,West,51113,16668,UPI,TXN104599,-34445
2022-03-09,Marketing,Utilities,Central,96991,135300,Bank Transfer,TXN104600,38309
2021-09-22,Finance,Training,South,78847,132198,Cash,TXN104601,53351
2023-08-12,HR,Infrastructure,Central,61026,29712,UPI,TXN104602,-31314
2022-03-05,Sales,Infrastructure,West,139349,13194,UPI,TXN104603,-126155
2022-02-20,Finance,Marketing,North,58974,38549,Cash,TXN104604,-20425
2022-12-28,Sales,Salaries,West,27955,55390,UPI,TXN104605,27435
2021-07-16,Operations,Training,East,105847,13350,UPI,TXN104606,-92497
2023-12-13,Marketing,Training,Central,94357,144768,UPI,TXN104607,50411
2022-04-25,Finance,Marketing,South,71799,105550,Cash,TXN104608,33751
2023-06-09,Finance,Travel,South,125269,50248,Card,TXN104609,-75021
2023-07-14,IT,Utilities,West,126942,106572,Cash,TXN104610,-20370
2021-05-03,IT,Training,West,108904,125623,Cash,TXN104611,16719
2023-02-17,Marketing,Infrastructure,West,149778,33597,Card,TXN104612,-116181
2021-12-14,Finance,Marketing,South,73409,106393,Bank Transfer,TXN104613,32984
2021-01-29,Operations,Utilities,North,27193,42693,Cash,TXN104614,15500
2023-09-02,HR,Utilities,South,140413,168103,UPI,TXN104615,27690
2021-02-04,Marketing,Training,North,138973,87147,Bank Transfer,TXN104616,-51826
2022-09-15,Marketing,Salaries,West,110789,133953,Bank Transfer,TXN104617,23164
2022-08-12,IT,Infrastructure,East,93366,103644,Card,TXN104618,10278
2023-12-27,Operations,Utilities,South,27013,109551,Bank Transfer,TXN104619,82538
2023-06-23,Marketing,Infrastructure,West,147610,25532,UPI,TXN104620,-122078
2022-06-04,Operations,Training,South,108417,37398,Bank Transfer,TXN104621,-71019
2021-05-02,Marketing,Marketing,West,60377,83330,UPI,TXN104622,22953
2021-12-06,IT,Utilities,South,139486,136713,Card,TXN104623,-2773
2021-06-24,HR,Training,Central,57645,100276,Bank Transfer,TXN104624,42631
2022-08-20,IT,Utilities,South,88070,123118,Cash,TXN104625,35048
2022-03-27,Marketing,Marketing,Central,93536,16015,Card,TXN104626,-77521
2022-07-11,Operations,Infrastructure,North,46085,19742,Card,TXN104627,-26343
2023-11-06,Sales,Infrastructure,South,99271,11542,UPI,TXN104628,-87729
2021-01-09,IT,Utilities,North,99500,140445,Card,TXN104629,40945
2021-11-30,Operations,Training,East,131104,78375,Cash,TXN104630,-52729
2023-10-14,IT,Marketing,Central,63792,61331,Bank Transfer,TXN104631,-2461
2021-11-23,Marketing,Travel,South,15733,67992,Bank Transfer,TXN104632,52259
2021-01-15,Operations,Infrastructure,North,138276,85026,Bank Transfer,TXN104633,-53250
2023-04-19,HR,Travel,West,130306,168878,UPI,TXN104634,38572
2021-08-14,Operations,Utilities,North,96733,93934,Cash,TXN104635,-2799
2021-04-23,Finance,Travel,South,88601,145121,UPI,TXN104636,56520
2021-01-01,Sales,Training,East,135948,161114,Bank Transfer,TXN104637,25166
2021-09-23,Marketing,Training,Central,57318,33704,Bank Transfer,TXN104638,-23614
2023-08-10,Operations,Travel,West,95094,33685,Cash,TXN104639,-61409
2021-11-02,Marketing,Training,North,94142,72451,UPI,TXN104640,-21691
2021-01-12,IT,Infrastructure,South,116325,59702,Cash,TXN104641,-56623
2023-07-26,IT,Utilities,South,75587,82233,Bank Transfer,TXN104642,6646
2022-02-24,Operations,Travel,Central,89835,47796,Cash,TXN104643,-42039
2023-06-08,Finance,Infrastructure,West,102334,33755,Cash,TXN104644,-68579
2021-06-20,Operations,Travel,North,96984,136710,UPI,TXN104645,39726
2021-05-14,HR,Infrastructure,North,129383,111340,UPI,TXN104646,-18043
2023-08-23,Finance,Training,North,21300,31521,Cash,TXN104647,10221
2023-11-15,Marketing,Training,Central,129871,73921,Card,TXN104648,-55950
2022-10-20,Operations,Utilities,Central,26059,38344,Card,TXN104649,12285
2021-06-28,Marketing,Training,West,72166,45539,UPI,TXN104650,-26627
2023-12-16,Sales,Marketing,North,23720,146352,Bank Transfer,TXN104651,122632
2021-04-21,Finance,Infrastructure,North,68230,157352,Bank Transfer,TXN104652,89122
